124964.19494400002	84104.66624999998
125927.51285700001	81201.00435500001
107441.129311	95236.75988499999
135994.36269599997	77412.61367199998
80428.79935200002	150132.320011
116725.41692999998	86755.89587599998
134960.772757	78177.95213099997
106654.91372799996	95378.04435000001
111657.08615799999	91335.147634
86556.88554399999	116283.26087999997
90766.59908099995	109551.31742400002
124315.83228599996	84371.37310200001
127153.70446400001	80570.12207800001
95256.92325899997	108843.26048
115018.74648099995	89123.24783
103635.23064499997	97504.73789100001
115646.45416699996	87134.62451799998
138316.23881599997	77355.19438699998
101481.79274399998	100225.67093900002
90426.41108899999	111598.69947400001
120301.88765699997	84495.78363900002
111415.24620799997	91990.00698199999
99713.776965	107122.53839500005
111056.83364499998	94121.959973
83331.956892	137151.397807
81641.57531300001	141204.19246700004
100587.86099500001	100862.40904700001
107591.65903499998	94157.72589700001
127408.271616	80062.15206000001
88989.59113099996	114279.42150199997
100456.632308	102480.77810200003
129455.616557	79577.057983
84820.76923399996	119088.85962399998
98400.32885399998	108035.44867700001
135980.44374199997	77450.47482599998
104969.83498899998	96403.024451
118997.14159799996	85190.268819
102465.48121399998	98265.92714000001
84576.16811099996	120105.17457599998
103893.16556899998	97177.78910800001
83932.08592699996	123158.13741100006
97875.77061600001	109661.90833700003
120811.05019300005	88185.565908
108123.788083	94636.92061400003
94190.73309900003	114389.17226300004
108301.444846	93741.36470400002
90925.71069200002	115347.42797600005
101661.72791000002	103982.19635500005
122798.908074	87146.71610900003
108037.727192	97950.271669
87354.760435	122870.42840900001
90902.14909800002	116122.11364100005
81397.10324199995	131073.407827
78712.08764799997	132008.120104
90134.71111599999	116406.01110700004
107655.506032	98223.253418
100392.36833600001	105637.56866699998
92473.06003000002	114932.46387200002
107850.54840100001	98106.342372
111353.57354400001	91482.51741900001
83538.10812499998	128605.71362700006
100049.76434200004	107221.93975700001
88284.37127199999	118871.95272400003
103787.84179600004	100727.98594500004
83918.34236399998	125056.78818500006
111691.413832	90758.638397
82988.85964299999	130605.24985500005
102443.61385000001	102772.52762099997
83167.23395399998	129216.26626700007
117763.598727	90238.45898800001
105348.38429800006	99482.36738800004
118504.17962300002	89611.16175200001
83718.28630299999	127731.65575800005
83088.91910499998	129746.60586000005
104967.73737200002	100357.752122
97023.92025299999	99426.00097200001
120733.55025499998	78099.82925000001
137213.97689999998	75306.38530600001
101174.725587	94044.50198099996
138648.32127499997	74380.41823899998
143863.132133	72475.53051799996
110582.716522	83818.177145
98433.74760500004	98739.09464
105965.97648700004	85425.80029099999
127830.15616599996	76172.79937299999
120668.56547199999	78857.187164
113079.187165	82622.32457700002
97621.10708600003	99291.417314
101875.01253400002	87136.56128099999
100087.30414200004	97569.813927
105555.03265700002	86499.72228499998
111498.48594700001	83518.898034
80681.298643	113652.74541700001
116071.87807099998	79471.71623600001
92681.21553799999	102521.224196
80264.11753399999	119540.20790400001
81045.11746199998	106355.76912099998
108734.77713800002	85022.911158
93164.88427999998	100047.936882
85422.95314900002	104397.66219099998
84250.459658	104943.43055100001
94983.772483	99899.87418099999
128521.04411800006	76043.95146899998
127307.73069400001	76825.41222700001
85677.53809200003	103497.04047200004
127140.17448700003	77587.00390899999
109119.80681800001	83830.24878499999
80015.57604799999	120260.96212300002
104552.11032800004	86500.16738199999
98951.56476900003	98068.54168899999
80616.080353	115840.57892200003
136998.14627099998	75369.85997599998
115893.48631799998	82116.74025900001
113070.503425	82756.386767
99714.74354400001	97791.198433
113076.979391	82697.56951100001
80154.63079199998	119748.41485300001
143324.393529	73490.42192499997
115336.151412	82394.62349599999
142223.08056899998	74020.22298599996
100210.94225700002	95944.35185499999
101232.65400500002	92570.639222
125529.31540799998	77840.84035099999
132526.76107399998	75725.783418
122531.21578999999	87784.31054600002
124168.318247	86973.33112100002
120803.38761499997	87880.51676800003
93383.52209299996	117194.86091399998
79181.278793	141875.19425300002
130536.87066300001	84887.12608200002
101024.98705999997	106289.62819399999
80820.710641	140923.79262300002
85453.74600100002	129425.12709599997
84351.62112900002	131734.55451
93482.08260499997	116483.24185099998
122759.62687699997	87498.11792900003
129582.37799499997	85244.41774300001
124799.82110799999	86215.07065100002
89715.69058999998	124619.49332699999
97255.347442	111906.49414099996
89181.803931	124667.77681899998
90770.59503199997	117475.31529700001
117504.38021999999	88359.22198399996
90139.843746	124318.95222100001
113690.18350699998	94471.47294999997
114031.13538299999	91126.83488799997
130350.00067100002	85015.56808400001
90399.83759999997	118575.188826
129286.80509399998	85639.98975700002
96598.299628	112951.59922999996
88675.406705	125636.85365499998
84102.860804	140533.52315000002
113650.801917	94632.73717499996
105443.97239800006	105678.455979
107820.71097499998	104598.18676399997
108286.57716799999	95055.71124899997
93874.590537	93938.265924
129813.61320400001	79304.68247600002
80974.21473600001	137951.12976400004
87733.29847100002	110933.29071300002
112018.369786	82438.22435500001
80846.051911	138135.95695800002
133796.435544	78551.11701300002
81451.59182200002	119144.92660300003
87851.43653400001	106294.556503
81388.25271700001	121942.24120800004
94549.26650499999	89656.332129
131480.87970500003	78833.524105
115493.978762	81068.87222900003
82527.51137700002	113592.86855900002
138970.65448100003	77775.25932800001
88590.203416	95046.50939700002
110364.84834299999	82583.813298
150345.31798299996	77013.634403
118831.209471	80001.58580100002
110046.191925	85103.61488600004
80998.85652500001	136983.93636200004
101873.78531300003	85822.98702700001
87525.271593	111423.12067100003
108430.60132900001	85726.67996600004
118774.09283699999	80513.68035000004
101663.58348300002	88187.45336000003
92858.968008	94363.740438
146953.97584299993	77295.196503
134198.52771999998	78257.70844900001
87233.65827600003	111476.81431100001
135209.69778000002	77902.02782000002
93427.148194	94176.243108
93558.77161699999	94063.129186
86503.12554800003	112039.57929
109819.92186400002	85341.68947500004
86650.457258	120631.49864599998
76722.37187500006	130178.14298399995
103450.535426	97749.80927099993
97874.30247099999	108477.48098299997
85820.35434700001	122961.25385399995
100524.12651499995	105974.0226709999
81977.05265700002	125470.72248499999
138557.13211	83041.93308799999
102735.46702199998	100267.44922999993
114748.82917799997	86065.52220299996
125096.19723399999	84681.038625
94758.88757300003	110946.72017799995
93252.29070300004	111556.16742099996
96873.10966300001	110052.75573399999
125682.74833999996	83304.27967499998
89456.52791799998	111711.82287899997
114337.72425799997	86355.62017399995
97523.65471199997	108609.31081799995
124959.868945	84798.38413499997
145981.57979099994	82999.60432899997
110908.96893099997	93129.04399299997
104709.250878	93154.81846399995
112398.28198099998	86548.69615299994
133637.99088099995	83140.39521699998
85560.87560500001	124871.46810599996
100502.55315799998	106079.06800699992
100964.858012	105523.57775599994
111146.53138999997	91268.17951799993
88327.468394	115387.50357199996
102042.78835999999	100980.16647199992
99894.69408399997	107710.20731099993
127086.07561100002	84006.56322700004
130225.73405500004	82826.86277900003
107052.83181399999	93085.18089099998
95107.99946800001	96379.78659699998
130221.29120300004	83359.73439000001
111294.084091	89823.41552500002
83476.00185500002	124267.95412899998
118364.031995	87647.205212
100816.98374600004	93878.199357
143431.158956	82295.66887400002
94313.08127300002	98167.00383299997
110197.39001999999	92291.53491300004
86716.728249	118215.763778
89737.73817400001	109653.15477999994
123909.23168200006	84236.655643
87054.64975300003	117633.910317
110981.53251599999	90865.632339
117645.22318800003	89437.176913
107325.52044599998	92711.61039300002
91134.05486800002	101499.14388599999
123744.21700100006	85082.364982
118544.27548	86463.31234600002
84484.66334100002	121417.17171199994
102382.588185	93556.891892
117129.40361800003	89608.78567499999
116425.311694	89795.63422700002
83950.71276300002	124020.31879499997
82224.067075	140877.78490600002
86615.20250400002	120164.24932399997
93369.757177	101372.91932899997
86709.55532300002	119309.50601499999
83974.69638100002	123254.88499199993
89061.77130800001	110469.66312099998
100178.886201	95945.22143699999
122554.48052800001	86341.27062000002
89882.48137400001	108090.50889199994
90648.32415200002	107865.97540099996
87295.23434300002	114168.80992500001
86173.064572	120842.65689799999
82765.76778200001	125131.74446499998
82268.38950100001	126263.74649599999
94244.54311200001	101349.53562399995
83402.579456	144670.23294100002
90252.70101199996	119554.10023800007
92089.88293599995	116205.41638000008
88609.22143599998	120009.01227900008
85247.46240799998	128769.87168300006
110548.92592	89839.49684599997
119157.64027599998	86609.51167199996
86352.86572199996	128769.15683400007
96269.92980500005	113877.49464500006
113680.29985999997	89209.76795599997
125277.48712499996	83711.789234
136292.04913	80680.83978399994
84967.26595199999	129701.86307700006
92054.29345099998	116658.58993000007
127455.18109399999	82297.840927
136132.901943	81887.08850899995
108992.93963200001	95308.88311699999
96391.19293100004	113235.33118400005
120408.35577500002	85563.49195499998
116578.68165300002	88235.10202399998
87310.25358899997	127229.48639200004
83995.051189	134229.83107200006
106773.32663299999	96416.12277899997
83429.267728	140428.21158500004
117267.05113400001	87433.09648599998
121996.75121299998	84788.70144799998
98354.44551900004	111796.39819900006
91030.96682199994	118596.38368300005
106386.967454	97583.19572699995
91435.16715799997	117017.98447700005
95905.09155300003	114408.98629200006
111959.82590299998	89264.92666299996
98889.695186	98703.98842299997
102469.76963099997	96704.363029
108836.23685799999	89123.33048900004
82944.14417600003	127106.84432199999
85337.13898100003	122649.33599200002
96345.66047399997	106993.11037599997
111322.28095700001	87868.61620300006
122565.65269799999	83066.73915700002
124625.04906300001	82722.44511900001
89540.71715099992	113039.125844
86505.30592700002	120894.472708
97187.91042	105703.08601099999
133638.697992	81906.76766100003
98553.19647699999	99614.60003199997
86601.04377000002	119670.771935
88062.58480300003	119459.45115400002
96521.773499	106359.50866200002
109317.10401400001	88622.85998900006
109991.13861799998	88195.91944400004
84820.27111300004	122859.40242600002
83962.47758000004	123488.42239800002
95472.930419	107283.33947400004
92928.30645199995	110831.77462100002
109899.24002799999	88221.44159800005
103256.06598300001	95232.466935
97226.49411799999	101219.728059
93308.9311	110545.88658100001
106197.83510700002	93844.29459800007
96567.231673	105864.52039600004
118022.00704199998	83810.80582400002
94728.89727899995	107528.26116300002
93624.74149199993	110236.41818800001
96328.227955	107150.94898500002
104163.65874	94940.120294
117145.84621199997	87578.170212
96386.13657899995	106597.05655600001
103296.439635	95216.055609
107099.815424	93220.49343900007
101331.455646	96763.07226100001
127086.07561100002	84006.56322700004
130225.73405500004	82826.86277900003
107052.83181399999	93085.18089099998
95107.99946800001	96379.78659699998
130221.29120300004	83359.73439000001
111294.084091	89823.41552500002
83476.00185500002	124267.95412899998
118364.031995	87647.205212
