45703.0	51060.0
48668.0	47178.0
45405.0	62486.0
51885.0	40744.0
43576.0	75900.0
65751.0	37431.0
44322.0	69787.0
44709.0	69189.0
48440.0	67408.0
48827.0	64724.0
60408.0	38764.0
52372.0	49090.0
51061.0	50880.0
51409.0	50536.0
53831.0	40188.0
50928.0	51060.0
47207.0	84861.0
49163.0	63391.0
47617.0	70532.0
49846.0	58420.0
53656.0	48601.0
49265.0	43996.0
48471.0	46989.0
48038.0	48993.0
49975.0	39114.0
47064.0	54444.0
47032.0	54759.0
45702.0	57146.0
44917.0	59110.0
40139.0	86017.0
53079.0	37710.0
46563.0	55743.0
43642.0	68917.0
47160.0	51790.0
44009.0	62290.0
42196.0	79306.0
47404.0	31984.0
41245.0	59064.0
41316.0	44040.0
45916.0	36002.0
38519.0	65587.0
44614.0	39375.0
41199.0	63458.0
53939.0	31883.0
42752.0	71121.0
42780.0	65660.0
48770.0	33214.0
45040.0	40384.0
55914.0	30906.0
60156.0	29761.0
43630.0	60821.0
44222.0	53667.0
41805.0	76931.0
47804.0	37163.0
48770.0	33214.0
52853.0	40222.0
50918.0	44947.0
57555.0	36951.0
50266.0	50000.0
51323.0	43441.0
55123.0	40007.0
58744.0	35776.0
56617.0	37602.0
56337.0	39785.0
58922.0	42392.0
47338.0	56979.0
55468.0	44990.0
47032.0	82941.0
50143.0	53092.0
55810.0	42545.0
50932.0	50411.0
54376.0	48107.0
67609.0	33823.0
65263.0	35847.0
46493.0	68186.0
47618.0	53136.0
63461.0	40606.0
53460.0	41321.0
47371.0	66576.0
49940.0	50372.0
64365.0	38856.0
66194.0	33961.0
44502.0	53224.0
49173.0	43770.0
63821.0	37575.0
47405.0	46956.0
60280.0	40094.0
48487.0	46496.0
39634.0	57465.0
46199.0	52088.0
49667.0	43206.0
46842.0	48590.0
64893.0	37144.0
44982.0	56014.0
41865.0	60458.0
47293.0	43873.0
52542.0	37146.0
48990.0	42108.0
39270.0	60784.0
38679.0	73575.0
52105.0	38474.0
51443.0	39281.0
48979.0	42266.0
45501.0	52499.0
46574.0	49691.0
49770.0	40595.0

